"Source URL","Source Title","Anchor Text","Source Trust Flow","Source Citation Flow","Source Language","Source Language Description","Source Language Confidence","Site Twitter Handle","Page Author Twitter Handle","Source Internal OutLinks","Source External OutLinks","Source Total Outlinks","Source External OutDomains","Domain","Domain Trust Flow","Domain Citation Flow","Link First Indexed Date","Link Type","Link Subtype","Target URL","Target Trust Flow","Target Citation Flow","Indirect Target Url","Indirect Target Type","Is Redirect","Is Frame","Is NoFollow","Is Image","Is Lost","Is AltText","Is Mention","Link Last Seen Date","Link Lost Date","Link Lost Crawl Result","Source Topical Trust Flow Topic 0","Source Topical Trust Flow Value 0","Source Topical Trust Flow Topic 1","Source Topical Trust Flow Value 1","Source Topical Trust Flow Topic 2","Source Topical Trust Flow Value 2","Domain Topical Trust Flow Topic 0","Domain Topical Trust Flow Value 0","Domain Topical Trust Flow Topic 1","Domain Topical Trust Flow Value 1","Domain Topical Trust Flow Topic 2","Domain Topical Trust Flow Value 2","Domain Topical Trust Flow Topic 3","Domain Topical Trust Flow Value 3","Domain Topical Trust Flow Topic 4","Domain Topical Trust Flow Value 4","Domain Topical Trust Flow Topic 5","Domain Topical Trust Flow Value 5","Domain Topical Trust Flow Topic 6","Domain Topical Trust Flow Value 6","Domain Topical Trust Flow Topic 7","Domain Topical Trust Flow Value 7","Domain Topical Trust Flow Topic 8","Domain Topical Trust Flow Value 8","Domain Topical Trust Flow Topic 9","Domain Topical Trust Flow Value 9","Target Topical Trust Flow Topic 0","Target Topical Trust Flow Value 0","In Bucket","Duplication Classification"
"http://webportal.dyndns.tv/portal.html?model=SX88-4K",,,0,15,,,0,,,0,38,38,38,dyndns.tv,15,35,07/02/2025 00:00,"ImageLink","ImageLink_Normal","https://viaplay.com/",43,41,,,0,0,0,1,0,0,0,07/02/2025 00:00,,,,,,,,,"Computers/Programming/Languages",14,"Home",13,"Arts/Performing Arts",12,"Reference/Maps",12,"Computers/Internet/Organizations",10,"Business/Arts and Entertainment",10,"Arts/Music",10,"Society/Issues",10,"Regional/Europe",10,"News/Newspapers",9,"Sports/Motorsports",43,,"Distinct"
"https://kyushu.food-stadium.com/news-flash/45018/","TELEGRAM t.me/seo_anomaly : SEO BACKLINKS, CROSS-LINKS, TRAFFIC BOOST, LINK INDEXING - 九州・山口の飲食店、レストランの新しい潮流を発信するビジネスサイト「フードスタジアム九州」","seo backlinks, black-links, traffic boost, link indexing – telegram @seo_anomaly",0,15,"en","English",98,,,107,3005,3112,2097,food-stadium.com,17,41,05/02/2025 00:00,"TextLink","TextLink_Normal","https://help.viaplay.com/da/nordic-bet-liga-paa-viaplay",10,15,,,0,0,1,0,0,0,0,05/02/2025 00:00,,,,,,,,,"Business/Hospitality",17,"Recreation/Food",13,"Business/Construction and Maintenance",12,"Shopping/Home and Garden",11,"Arts/Television",9,"Business/Environment",7,"Business/Food and Related Products",7,,,,,,,"Arts/Television",9,,"Distinct"
"https://przegladsportowy.onet.pl/pilka-nozna/premier-league/to-jest-niepojete-gol-sezonu-pilkarska-poezja-wideo/njztrcd","To jest niepojęte! Gol sezonu! Piłkarska poezja [WIDEO] - Przegląd Sportowy Onet","viaplay video",0,14,"pl","Polish",99,,,173,5,178,5,onet.pl,71,71,29/11/2023 00:00,"TextLink","TextLink_Normal","https://embed.viaplay.com/sport/be4d6faf-04cd-46de-9289-023460cf9c3c?partnerId=78706813-7b9f-4176-ac3f-d4e488b4a558",0,6,,,0,0,0,0,0,0,0,22/01/2025 00:00,,,,,,,,,"Computers/Internet/On the Web",65,"News/Breaking News",47,"News/Magazines and E-zines",46,"News/Weather",45,"Sports/Resources",41,"Business/Business Services",41,"Arts/Music",40,"Arts/Movies",40,"Regional/Europe",39,"Society/People",35,,,,"Distinct"
"https://metro.co.uk/2023/03/22/how-to-watch-euro-2024-qualifiers-on-tv-and-live-stream-in-the-uk-18478261/","How to watch Euro 2024 qualifiers on TV and live stream in the UK | Football | Metro News","purchasing a monthly pass for £14.99 a month",0,14,"en","English",99,@metrouk,,209,27,236,13,metro.co.uk,63,71,05/03/2024 00:00,"TextLink","TextLink_Normal","https://viaplay.com/gb-en?gclid=CjwKCAjwq-WgBhBMEiwAzKSH6K_W2u67GhpYuqsU_73HdRbaNFrjSdrBUBkdPfLgUJwL-UMqgUH1MBoCWlQQAvD_BwE&gclsrc=aw.ds",0,6,,,0,0,0,0,0,0,0,24/01/2025 00:00,,,,,,,,,"News/Newspapers",62,"News/Breaking News",38,"Recreation/Radio",33,"Arts",26,"Society/Religion and Spirituality",24,"Society/Issues",24,"Regional",23,"Science/Social Sciences",23,"Sports/Soccer",22,"Computers/Internet/On the Web",21,,,,"Distinct"
"https://id.nl/huis-en-entertainment/beeld-en-geluid/tv/formule-1-kijken-alle-f1-races-live","Formule 1 kijken in 2022: alle F1-races live op tv","www.viaplay.com",0,14,"nl","Dutch/Flemish",95,,,187,34,221,22,id.nl,60,58,13/10/2024 00:00,"TextLink","TextLink_Normal","https://www.viaplay.com/",22,34,,,0,0,0,0,0,0,0,14/02/2025 00:00,,,,,,,,,"Computers/News and Media",59,"Arts/Photography",32,"Games/Video Games",29,"Computers/Software/Internet",28,"Computers/Internet/Web Design and Development",24,"Computers/Software/Operating Systems",20,"Computers/Open Source",19,"News/Journalism",17,,,,,"Arts/Television",22,,"Distinct"
"https://www.bndestem.nl/sport/check-hier-alle-hoogtepunten-van-de-gp-in-zandvoort~a273c96a/","Check hier alle hoogtepunten van de GP in Zandvoort | Sport | bndestem.nl",,0,14,"nl","Dutch/Flemish",99,@bndestem,,173,34,207,15,bndestem.nl,55,59,08/10/2024 00:00,"Frame","Frame_IFRAME","https://embed.viaplay.com/sport/66b4efba-fa72-427c-a944-0b41ed5ab786?partnerId=4d06b007-2627-497e-a8c5-422fc7147587",0,6,,,0,1,0,0,0,0,0,30/12/2024 00:00,,,,,,,,,"News/Newspapers",55,"Regional/Europe",29,"Sports/Running",18,"Sports/Basketball",18,"Shopping/Gifts",18,"Arts/Visual Arts",18,"Arts/Comics",16,"Society/Genealogy",16,"Business/Hospitality",16,,,,,,"Distinct"
"https://www.bd.nl/formule-1/max-verstappen-zet-in-nietszeggende-training-op-nat-silverstone-geen-tijd-neer~a9f2351f/","Max Verstappen zet in nietszeggende training op nat Silverstone geen tijd neer | Formule 1 | bd.nl",,0,14,"nl","Dutch/Flemish",95,@brabantsdagblad,,167,51,218,16,bd.nl,35,56,27/09/2023 00:00,"Frame","Frame_IFRAME","https://embed.viaplay.com/sport/dd13dafc-0b94-4945-9e9c-d4106ea0ef2e?partnerId=4d06b007-2627-497e-a8c5-422fc7147587",0,6,,,0,1,0,0,0,0,0,27/12/2024 00:00,,,,,,,,,"News/Newspapers",34,"Regional/Europe",26,"Business/Hospitality",19,"Shopping/Gifts",18,"Reference/Museums",18,"Reference/Education",17,"Business/Marketing and Advertising",17,"Health/Conditions and Diseases",16,"News/Directories",16,"Arts/Comics",16,,,,"Distinct"
"https://www.eliteleague.co.uk/article/3770-cup-final-live-on-viaplay","Cup Final Live on Viaplay! | EIHL","viaplay.com",0,14,"en","English",99,,,54,9,63,8,eliteleague.co.uk,44,43,05/03/2024 00:00,"TextLink","TextLink_Normal","http://www.viaplay.com/",22,26,,,0,0,0,0,1,0,0,31/01/2025 00:00,31/01/2025 00:00,"DownloadedSuccessfully",,,,,,,"Sports/Hockey",44,"Society/Law",14,,,,,,,,,,,,,,,,,"Arts/Television",22,,"Distinct"
"https://www.thelocal.no/20231013/how-you-can-watch-the-rugby-world-cup-quarter-finals-on-tv-in-norway","How you can watch the Rugby World Cup final on TV in Norway","viaplay holds the rights to the rugby world cup",0,14,"en","English",99,@thelocalnorway,,87,29,116,18,thelocal.no,35,51,24/08/2024 00:00,"TextLink","TextLink_Normal","https://help.viaplay.com/nb/folg-alle-kamper-av-rugby-world-cup-pa-viaplay",0,7,,,0,0,0,0,0,0,0,06/02/2025 00:00,,,,,,,,,"News/Media Industry",34,"Society",26,"Home/Family",18,"Shopping/Consumer Electronics",18,"Society/Issues",17,"News/Directories",16,"Reference/Museums",16,"Arts/Movies",13,"Business/Business Services",13,"Home/Cooking",13,,,,"Distinct"
"https://caravan-forum.nl/viewtopic.php?t=49851","Viaplay in zwaar weer: Het water staat ze aan de lippen - caravan-forum.nl","https://help.viaplay.com/nl/regioblokkering-en-vpn/",9,5,"nl","Dutch/Flemish",92,,,359,11,370,11,caravan-forum.nl,40,43,26/08/2023 00:00,"TextLink","TextLink_Normal","https://help.viaplay.com/nl/regioblokkering-en-vpn",15,17,,,0,0,0,0,0,0,0,28/12/2024 00:00,,,"Recreation/Outdoors",9,,,,,"Recreation/Outdoors",40,,,,,,,,,,,,,,,,,,,"Sports/Resources",14,,"Distinct"
"https://rozrywka.spidersweb.pl/serwisy-vod-porownanie-cen","Nie tylko Netflix, HBO Max i Disney+. Który serwis ma najlepszą cenę?","serwis poinformował",0,14,"pl","Polish",98,,,208,18,226,7,spidersweb.pl,24,47,03/03/2023 00:00,"TextLink","TextLink_Normal","https://help.viaplay.com/pl/juz-od-marca-nowe-pakiety-abonamentowe-dostepne",6,15,,,0,0,0,0,0,0,0,11/02/2025 00:00,,,,,,,,,"Arts/Music",21,"Arts",19,"Regional/Europe",18,"Arts/Photography",18,"Arts/Visual Arts",18,"World/Polski",17,"Arts/Performing Arts",16,"Arts/Movies",16,"Arts/Literature",16,"Society",16,"Regional/Europe",6,,"Distinct"
"https://thesportsrush.com/f1-news-max-verstappen-was-told-not-to-be-stupid-on-track-docuseries-reveals-helmut-markos-early-frustrations/","Max Verstappen Was Told Not to Be Stupid on Track; Docuseries Reveals Helmut Marko's Early Frustrations - The SportsRush","said marko in anatomy of a champion",0,14,"en","English",99,@thesportsrushus,@autoandvroom,37,16,53,7,thesportsrush.com,23,48,21/12/2024 00:00,"TextLink","TextLink_Normal","https://viaplay.com/nl-nl/series/max-verstappen-anatomy-of-a-champion",10,8,,,0,0,0,0,0,0,0,21/12/2024 00:00,,,,,,,,,"Arts/Literature",23,"News/Magazines and E-zines",14,"News/Colleges and Universities",13,"Regional/North America",13,"Computers/Hardware",12,"Society/People",11,"Sports/Running",10,"News/Media Industry",10,"Business",9,,,"Arts/Television",10,,"Distinct"
"https://footballwhispers.com/nl/blog/leicester-manchester-city-livestreams-entv/","Leicester - manchester City op TV en Livestreams: Waar kan ik het kijken? (29/12/2024)","leicester vs manchester city livestream",4,10,"nl","Dutch/Flemish",90,,@agtstevens,66,7,73,5,footballwhispers.com,19,49,17/01/2025 00:00,"TextLink","TextLink_Normal","https://viaplay.com/nl-nl/sport",17,26,,,0,0,0,0,0,0,0,17/01/2025 00:00,,,"Sports/Soccer",4,"Arts/Performing Arts",4,"News/Media Industry",3,"Sports/Soccer",19,"Arts/Performing Arts",16,"World/Italiano",14,"News/Media Industry",14,"Games/Video Games/Sports",12,"News/Newspapers",10,"Sports/Equestrian",10,"Society/Activism",10,"Arts/Music",10,"Sports/Disabled",9,"Computers/Internet/On the Web",16,,"Distinct"
"https://www.rangersnews.uk/news/rangers-kilmarnock-scottish-cup-replay-will-be-shown-on-tv-tonight/","Rangers Kilmarnock Scottish Cup replay will be shown on TV tonight","at 10.10pm tonight",0,14,"en","English",99,,,37,11,48,8,www.rangersnews.uk,14,52,20/02/2024 00:00,"TextLink","TextLink_Normal","https://www.viaplay.com/gb-en/premier-sports-splash",12,41,"https://www.freesports.tv/tv-schedule.html","PermanentRedirect",0,0,1,0,0,0,0,23/12/2024 00:00,,,,,,,,,"Society/Subcultures",13,"Sports/Martial Arts",13,"Sports/Resources",11,"Sports/Soccer",10,"Arts/Television",8,"Arts/Performing Arts",7,"News/Newspapers",6,"Recreation/Autos",6,,,,,"Arts/Television",11,,"Distinct"
"https://pensionist.dk/teknologi-og-digital/viaplay-skruer-bissen-paa-overfor-kontodelere-sker-d-10-juni","Viaplay skruer bissen på overfor kontodelere: Sker d. 10. juni","på viaplays hjemmeside under ""opdaterede aftalevilkår",0,14,"da","Danish",99,,,51,6,57,5,pensionist.dk,24,39,03/05/2024 00:00,"TextLink","TextLink_Normal","https://help.viaplay.com/da/opdaterede-aftalevilkar",0,8,,,0,0,0,0,0,0,0,07/01/2025 00:00,,,,,,,,,"Recreation/Pets",23,"News",20,"Health/Alternative",15,"Business/Employment",13,"Science/Earth Sciences",12,"Business/Investing",12,"Recreation/Travel",12,"Computers/Internet/On the Web",12,"Reference/Museums",11,"Business/Telecommunications",10,,,,"Distinct"
"https://rxtvinfo.com/2024/premier-sports-uk-returns-to-sky-and-virgin-media-next-week/","Premier Sports UK returns to Sky and Virgin Media next week - RXTV","viaplay total",5,9,"en","English",99,,,95,9,104,9,rxtvinfo.com,19,44,03/04/2024 00:00,"TextLink","TextLink_Normal","https://viaplay.com/gb-en",9,31,,,0,0,0,0,0,0,0,13/12/2024 00:00,,,"Society/Issues",5,,,,,"Society/Issues",19,"Society/Politics",8,,,,,,,,,,,,,,,,,"Recreation/Travel",9,,"Distinct"
"https://www.67hailhail.com/news/brendan-rodgers-confirms-stephen-welsh-will-miss-next-3-to-4-months-of-celtic-season/","Brendan Rodgers confirms Stephen Welsh will miss next 3 to 4 months of Celtic season","viaplay",0,14,"en","English",99,,@jhnmcgnly,39,15,54,12,67hailhail.com,14,47,21/08/2023 00:00,"TextLink","TextLink_Normal","https://viaplay.com/gb-en/?gclid=Cj0KCQjw84anBhCtARIsAISI-xe040KsP123xKGB8MbkO8a4PB7i94jhSl0c7BsZq04U2QwKMguY1IoaAjXrEALw_wcB&gclsrc=aw.ds",0,0,,,0,0,1,0,0,0,0,15/01/2025 00:00,,,,,,,,,"Society/Subcultures",13,"Sports/Martial Arts",13,"Sports/Resources",11,"Sports/Soccer",11,"Sports/Football",9,"Sports/Events",8,"Sports/Basketball",7,"Sports/Baseball",7,"Arts/Literature",6,"Recreation/Humor",6,,,,"Distinct"
"https://ehlhockey.tv/2022/09/10/den-bosch-and-schc-a-highlight-of-club-weekend/","Den Bosch and SCHC a highlight of club weekend - EHL","https://viaplay.com/nl-nl/sport",0,14,"en","English",99,,,12,15,27,6,ehlhockey.tv,20,40,12/09/2022 00:00,"TextLink","TextLink_Normal","https://viaplay.com/nl-nl/sport",17,26,,,0,0,0,0,0,0,0,23/01/2025 00:00,,,,,,,,,"Sports/Hockey",20,"Computers/Internet/On the Web",10,,,,,,,,,,,,,,,,,"Computers/Internet/On the Web",16,,"Distinct"
"https://www.scottishrugbyblog.co.uk/2023/12/podcast-episode-276-1872-cup/","Podcast: Episode 276 - 1872 Preview - Scottish Rugby Blog","viaplay",0,14,"en","English",99,@scotrugbyblog,@scotrugbypod,67,32,99,14,scottishrugbyblog.co.uk,25,30,30/01/2025 00:00,"TextLink","TextLink_Normal","https://viaplay.com/gb-en",9,31,,,0,0,0,0,0,0,0,30/01/2025 00:00,,,,,,,,,"Sports/Football",25,,,,,,,,,,,,,,,,,,,"Recreation/Travel",9,,"Distinct"
"https://www.thestatszone.com/football/portuguese-primeira-liga/sporting-cp-vs-boavista-preview-prediction","Sporting CP vs Boavista Preview & Prediction - The Stats Zone","freesports",0,14,"en","English",99,@thestatszone,,34,7,41,6,thestatszone.com,15,38,22/10/2024 00:00,"TextLink","TextLink_Normal","https://www.viaplay.com/gb-en/premier-sports-splash",12,41,"https://www.freesports.tv/tv-schedule.html","PermanentRedirect",0,0,0,0,0,0,0,10/01/2025 00:00,,,,,,,,,"Shopping/Pets",15,"Regional/Europe",10,"Sports/Martial Arts",9,"Sports/Soccer",9,"Shopping/Sports",9,"Recreation/Travel",8,,,,,,,,,"Arts/Television",11,,"Distinct"
